"","ensembl","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","Gene.stable.ID.version","Chromosome.scaffold.name","Gene.start..bp.","Gene.description","Gene.end..bp.","Strand","Transcript.count","Gene.type","Gene.name"
"91","ENSG00000010219",9502,43.2370180327883,0.189537484047326,0.313321405724823,0.60492989174761,0.545225580732763,0.871958022730613,"DYRK4","ENSG00000010219.13","12",4562204,"dual specificity tyrosine phosphorylation regulated kinase 4 [Source:HGNC Symbol;Acc:HGNC:3095]",4615302,1,17,"protein_coding","DYRK4"
"92","ENSG00000010256",1149,715.636771939837,-0.380729619875074,0.163503321049903,-2.32857422974835,0.019881632593531,0.262839373057491,"UQCRC1","ENSG00000010256.11","3",48599002,"ubiquinol-cytochrome c reductase core protein 1 [Source:HGNC Symbol;Acc:HGNC:12585]",48610976,-1,10,"protein_coding","UQCRC1"
"93","ENSG00000010270",3202,188.668532711408,-0.386363658293704,0.240926055362736,-1.60366074857283,0.108788852328235,0.516458258663804,"STARD3NL","ENSG00000010270.13","7",38178222,"STARD3 N-terminal like [Source:HGNC Symbol;Acc:HGNC:19169]",38230671,1,7,"protein_coding","STARD3NL"
"94","ENSG00000010278",1028,1599.02397754287,0.479462952338724,0.19970417280869,2.40086596887504,0.0163563261986038,0.24136339129874,"CD9","ENSG00000010278.14","12",6199715,"CD9 molecule [Source:HGNC Symbol;Acc:HGNC:1709]",6238271,1,16,"protein_coding","CD9"
"95","ENSG00000010318",10672,37.9306968422401,0.166926218567575,0.352441497172896,0.473628162139165,0.635765089296693,0.905098937291234,"PHF7","ENSG00000010318.21","3",52410660,"PHD finger protein 7 [Source:HGNC Symbol;Acc:HGNC:18458]",52423641,1,11,"protein_coding","PHF7"
"96","ENSG00000010361",4724,12.0942450887098,-0.789025782826005,0.609509080866343,-1.29452670615588,0.195483550715213,0.628898508872372,"FUZ","ENSG00000010361.13","19",49806869,"fuzzy planar cell polarity protein [Source:HGNC Symbol;Acc:HGNC:26219]",49817376,-1,18,"protein_coding","FUZ"
"97","ENSG00000010404",211,994.293289831489,-0.62593933766371,0.182893080520188,-3.42243312805165,0.000620633621652139,0.0445148799382699,"IDS","ENSG00000010404.18","X",149476988,"iduronate 2-sulfatase [Source:HGNC Symbol;Acc:HGNC:5389]",149521096,-1,8,"protein_coding","IDS"
"98","ENSG00000010539",13713,352.709860006644,-0.0290337090501306,0.192099633155567,-0.151138805281416,0.879866221897131,0.974739140324631,"ZNF200","ENSG00000010539.11","16",3222325,"zinc finger protein 200 [Source:HGNC Symbol;Acc:HGNC:12993]",3236221,-1,10,"protein_coding","ZNF200"
"99","ENSG00000010818",1912,1791.50425483061,0.28397753354897,0.142458194201754,1.99340961143164,0.0462166122679694,0.367436570651361,"HIVEP2","ENSG00000010818.10","6",142751469,"human immunodeficiency virus type I enhancer binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4921]",142956698,-1,5,"protein_coding","HIVEP2"
"100","ENSG00000011028",10997,247.037867248369,-0.194156193136455,0.43949795208029,-0.44176814071021,0.658656995148585,0.910033098890738,"MRC2","ENSG00000011028.14","17",62627670,"mannose receptor C type 2 [Source:NCBI gene;Acc:9902]",62693597,1,7,"protein_coding","AC080038.1"
"101","ENSG00000011105",10597,641.198117425771,0.0906691704428958,0.187870733107645,0.482614662449551,0.629369366237385,0.902346872075486,"TSPAN9","ENSG00000011105.14","12",3077355,"tetraspanin 9 [Source:HGNC Symbol;Acc:HGNC:21640]",3286564,1,9,"protein_coding","TSPAN9"
"102","ENSG00000011132",12337,100.048122633422,-0.0910527853305897,0.304231215854112,-0.299288109127672,0.764720226574538,0.941762395168975,"APBA3","ENSG00000011132.12","19",3750772,"amyloid beta precursor protein binding family A member 3 [Source:NCBI gene;Acc:9546]",3761692,-1,8,"protein_coding","AC005954.1"
"103","ENSG00000011143",10559,52.2916093587612,-0.147995055369664,0.304105165907202,-0.486657485505606,0.626501078374266,0.901585050872595,"MKS1","ENSG00000011143.16","17",58205437,"MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121]",58219605,-1,13,"protein_coding","MKS1"
"104","ENSG00000011198",2412,395.075537876328,-0.489121920404777,0.26852291502057,-1.82152767247931,0.068526684132576,0.431560246345975,"ABHD5","ENSG00000011198.9","3",43690108,"abhydrolase domain containing 5 [Source:HGNC Symbol;Acc:HGNC:21396]",43734371,1,16,"protein_coding","ABHD5"
"105","ENSG00000011258",9781,408.713525748492,-0.112589928297844,0.196084294945872,-0.574191463568892,0.56583824527106,0.878837826621302,"MBTD1","ENSG00000011258.16","17",51177425,"mbt domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19866]",51260163,-1,7,"protein_coding","MBTD1"
"106","ENSG00000011295",9813,983.641740702107,-0.0875623285331663,0.153400136242277,-0.570809978909485,0.568128457868494,0.879800396094028,"TTC19","ENSG00000011295.16","17",15999784,"tetratricopeptide repeat domain 19 [Source:HGNC Symbol;Acc:HGNC:26006]",16045015,1,10,"protein_coding","TTC19"
"107","ENSG00000011304",15027,2274.56448162568,-0.00373749111939469,0.221325310967534,-0.0168868671326207,0.98652686978467,0.997370596746353,"PTBP1","ENSG00000011304.20","19",797075,"polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9583]",812327,1,21,"protein_coding","PTBP1"
"108","ENSG00000011332",3777,26.3814408072908,0.64082264365097,0.433804366853558,1.47721575118974,0.139617812887283,0.561311214952997,"DPF1","ENSG00000011332.19","19",38211006,"double PHD fingers 1 [Source:HGNC Symbol;Acc:HGNC:20225]",38229714,-1,17,"protein_coding","DPF1"
"109","ENSG00000011347",11672,441.293649905298,0.0965085305267234,0.258143464270334,0.373856184193986,0.708511316401713,0.922332835541872,"SYT7","ENSG00000011347.9","11",61515313,"synaptotagmin 7 [Source:HGNC Symbol;Acc:HGNC:11514]",61581148,-1,10,"protein_coding","SYT7"
"110","ENSG00000011376",8646,236.058178141236,-0.193103617312241,0.273160501433483,-0.706923644885984,0.479613929192317,0.842601058486587,"LARS2","ENSG00000011376.12","3",45388561,"leucyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:17095]",45554726,1,12,"protein_coding","LARS2"
"111","ENSG00000011405",14869,3153.90211512741,-0.00688784539780219,0.203753045199215,-0.0338048709459421,0.973032751714002,0.994113197152297,"PIK3C2A","ENSG00000011405.13","11",17077730,"phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha [Source:HGNC Symbol;Acc:HGNC:8971]",17207983,-1,5,"protein_coding","PIK3C2A"
"112","ENSG00000011454",4290,1361.86744553542,0.248073035855733,0.180203958235263,1.37662367844254,0.16862862627069,0.597308248181306,"GPR21","ENSG00000011454.17","9",122940833,"RAB GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:17155]",123104866,1,13,"protein_coding","RABGAP1"
"113","ENSG00000011566",14308,651.184700676389,-0.0241671555606349,0.263133357690591,-0.0918437547133501,0.926822179716087,0.98413366134022,"MAP4K3","ENSG00000011566.15","2",39249266,"mitogen-activated protein kinase kinase kinase kinase 3 [Source:HGNC Symbol;Acc:HGNC:6865]",39437301,-1,13,"protein_coding","MAP4K3"
"114","ENSG00000011638",3795,238.590817193456,-0.286818396804507,0.194471942360048,-1.47485746953403,0.14025086668293,0.561311214952997,"TMEM159","ENSG00000011638.10","16",21158377,"transmembrane protein 159 [Source:HGNC Symbol;Acc:HGNC:30136]",21180616,1,9,"protein_coding","TMEM159"
"115","ENSG00000012048",4436,597.367113815139,0.256991129344264,0.190339909849597,1.35016943922761,0.176961638636521,0.606172529419986,"BRCA1","ENSG00000012048.22","17",43044295,"BRCA1 DNA repair associated [Source:HGNC Symbol;Acc:HGNC:1100]",43170245,-1,34,"protein_coding","BRCA1"
"116","ENSG00000012124",7931,9.62792211089519,-0.731889529025095,0.9123223636881,-0.802226886192291,0.422421726581284,0.809433085309731,"CD22","ENSG00000012124.17","19",35319261,"CD22 molecule [Source:HGNC Symbol;Acc:HGNC:1643]",35347361,1,34,"protein_coding","CD22"
"117","ENSG00000012171",14972,48.7169194873147,0.00974041505661892,0.433334223255979,0.0224778347378879,0.982066792849691,0.99638417631271,"SEMA3B","ENSG00000012171.19","3",50267558,"semaphorin 3B [Source:HGNC Symbol;Acc:HGNC:10724]",50277546,1,15,"protein_coding","SEMA3B"
"118","ENSG00000012174",9133,275.83258849519,-0.15670016443069,0.241795805461057,-0.648068166988645,0.516940861957087,0.859534368881777,"MBTPS2","ENSG00000012174.12","X",21839617,"membrane bound transcription factor peptidase, site 2 [Source:HGNC Symbol;Acc:HGNC:15455]",21885423,1,3,"protein_coding","MBTPS2"
"119","ENSG00000012660",536,1269.9375930587,0.52008754000791,0.18434659489951,2.82124842225276,0.00478371423373327,0.135666492662275,"ELOVL5","ENSG00000012660.14","6",53267398,"ELOVL fatty acid elongase 5 [Source:HGNC Symbol;Acc:HGNC:21308]",53349179,-1,7,"protein_coding","ELOVL5"
"120","ENSG00000012963",3152,332.311406687703,0.30206350652895,0.186900364548953,1.61617398263465,0.106056702233113,0.511474597286024,"UBR7","ENSG00000012963.15","14",93207241,"ubiquitin protein ligase E3 component n-recognin 7 (putative) [Source:HGNC Symbol;Acc:HGNC:20344]",93229215,1,7,"protein_coding","UBR7"
"121","ENSG00000012983",8182,999.524731307735,0.143633696851211,0.187474543213922,0.766150403083336,0.443586815311336,0.823802581758956,"MAP4K5","ENSG00000012983.11","14",50418501,"mitogen-activated protein kinase kinase kinase kinase 5 [Source:HGNC Symbol;Acc:HGNC:6867]",50561126,-1,10,"protein_coding","MAP4K5"
"122","ENSG00000013016",2463,103.418307603759,-0.54035589126204,0.29955528956224,-1.80386028920303,0.0712532116517616,0.439606082388124,"EHD3","ENSG00000013016.16","2",31234152,"EH domain containing 3 [Source:HGNC Symbol;Acc:HGNC:3244]",31269451,1,1,"protein_coding","EHD3"
"123","ENSG00000013275",10972,678.1323796309,0.0871599701452432,0.196250242816629,0.444126686898845,0.65695099307795,0.909707708545306,"PSMC4","ENSG00000013275.7","19",39971005,"proteasome 26S subunit, ATPase 4 [Source:HGNC Symbol;Acc:HGNC:9551]",39981441,1,6,"protein_coding","PSMC4"
"124","ENSG00000013288",10191,558.571026014716,-0.126353849270063,0.239449235973242,-0.527685330698583,0.597717756412762,0.891061651805637,"MAN2B2","ENSG00000013288.8","4",6575175,"mannosidase alpha class 2B member 2 [Source:HGNC Symbol;Acc:HGNC:29623]",6623362,1,5,"protein_coding","MAN2B2"
"125","ENSG00000013364",4874,484.331263369318,0.357075122667384,0.282165848440797,1.26547959166754,0.205699459681603,0.641402561357959,"MVP","ENSG00000013364.19","16",29820394,"major vault protein [Source:HGNC Symbol;Acc:HGNC:7531]",29848039,1,19,"protein_coding","MVP"
"126","ENSG00000013374",318,867.428989802295,0.5864653841498,0.185908467228084,3.15459211134418,0.00160722634185861,0.0764532630454915,"NUB1","ENSG00000013374.16","7",151341699,"negative regulator of ubiquitin like proteins 1 [Source:HGNC Symbol;Acc:HGNC:17623]",151378449,1,12,"protein_coding","NUB1"
"127","ENSG00000013375",6954,519.124614201221,-0.276897939245152,0.295751687846018,-0.936251425179753,0.349143751470996,0.762942182747653,"PGM3","ENSG00000013375.16","6",83161150,"phosphoglucomutase 3 [Source:HGNC Symbol;Acc:HGNC:8907]",83193936,-1,22,"protein_coding","PGM3"
"128","ENSG00000013392",12792,35.8845673760217,-0.0965056845235626,0.387110632801236,-0.249297426488189,0.803130721861465,0.95389438244802,"RWDD2A","ENSG00000013392.8","6",83193357,"RWD domain containing 2A [Source:HGNC Symbol;Acc:HGNC:21385]",83198935,1,1,"protein_coding","RWDD2A"
"129","ENSG00000013503",4931,243.091161717256,0.379331708478896,0.301880939638179,1.25656064584119,0.208912772681841,0.643646052424264,"POLR3B","ENSG00000013503.10","12",106357748,"RNA polymerase III subunit B [Source:HGNC Symbol;Acc:HGNC:30348]",106510198,1,4,"protein_coding","POLR3B"
"130","ENSG00000013573",12690,313.755212524127,0.0632587708862733,0.242170155707255,0.261216212631679,0.793925776169239,0.950427547535307,"DDX11","ENSG00000013573.17","12",31073860,"DEAD/H-box helicase 11 [Source:HGNC Symbol;Acc:HGNC:2736]",31104799,1,30,"protein_coding","DDX11"
"131","ENSG00000013583",7191,325.58865730928,0.182785372679091,0.202631511870279,0.902057981959421,0.367026067805018,0.775610860675625,"HEBP1","ENSG00000013583.10","12",12974870,"heme binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17176]",13000265,-1,5,"protein_coding","HEBP1"
"132","ENSG00000013588",33,1916.50863113514,-0.938198471081603,0.205457391903512,-4.56638947077751,4.96196478122238e-06,0.00228566141331398,"GPRC5A","ENSG00000013588.8","12",12890782,"G protein-coupled receptor class C group 5 member A [Source:HGNC Symbol;Acc:HGNC:9836]",12917937,1,6,"protein_coding","GPRC5A"
"133","ENSG00000014123",9107,593.031834759755,-0.149654969242847,0.229967191619871,-0.650766608004772,0.515197158621743,0.859342011905419,"UFL1","ENSG00000014123.10","6",96521595,"UFM1 specific ligase 1 [Source:HGNC Symbol;Acc:HGNC:23039]",96555276,1,2,"protein_coding","UFL1"
"134","ENSG00000014138",4106,169.283519062514,0.324035753201491,0.229395582837379,1.41256317664671,0.157784202608314,0.583997483284386,"POLA2","ENSG00000014138.9","11",65261920,"DNA polymerase alpha 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:30073]",65305589,1,8,"protein_coding","POLA2"
"135","ENSG00000014164",5380,181.216402956357,-0.340407083942688,0.288678647702024,-1.17919037882586,0.238322376324067,0.673246318993151,"ZC3H3","ENSG00000014164.7","8",143437659,"zinc finger CCCH-type containing 3 [Source:HGNC Symbol;Acc:HGNC:28972]",143541447,-1,2,"protein_coding","ZC3H3"
"136","ENSG00000014257",3318,72.2797041069912,0.510870512211574,0.324276885127816,1.57541451654875,0.115160795804623,0.527181916491984,"ACPP","ENSG00000014257.16","3",132317369,"acid phosphatase, prostate [Source:HGNC Symbol;Acc:HGNC:125]",132368298,1,9,"protein_coding","ACPP"
"137","ENSG00000014914",9702,85.1392833572583,-0.210054542509046,0.360217595210273,-0.58313237693575,0.55980418956236,0.876605300379101,"MTMR11","ENSG00000014914.21","1",149928651,"myotubularin related protein 11 [Source:HGNC Symbol;Acc:HGNC:24307]",149936879,-1,10,"protein_coding","MTMR11"
"138","ENSG00000014919",6351,148.422663626316,-0.22067264205277,0.216228757535133,-1.0205517738172,0.307466847980007,0.735469717044241,"COX15","ENSG00000014919.12","10",99711844,"cytochrome c oxidase assembly homolog COX15 [Source:HGNC Symbol;Acc:HGNC:2263]",99732100,-1,3,"protein_coding","COX15"
"139","ENSG00000015479",3628,4532.167516253,0.345747032616078,0.229717573960181,1.5050961345953,0.132299362659424,0.55395666509797,"MATR3","ENSG00000015479.18","5",139293648,"matrin 3 [Source:HGNC Symbol;Acc:HGNC:6912]",139331677,1,28,"protein_coding","MATR3"
"140","ENSG00000015532",6686,115.522382202462,-0.250056630751016,0.256780051627306,-0.973816420575969,0.330147698425803,0.750337191857458,"XYLT2","ENSG00000015532.9","17",50346092,"xylosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:15517]",50363138,1,7,"protein_coding","XYLT2"
"141","ENSG00000017260",4574,1840.3423927423,0.311017473958471,0.235566472407627,1.32029601148113,0.186736206732195,0.620408919466876,"ATP2C1","ENSG00000017260.19","3",130850595,"ATPase secretory pathway Ca2+ transporting 1 [Source:HGNC Symbol;Acc:HGNC:13211]",131016712,1,24,"protein_coding","ATP2C1"
"142","ENSG00000018189",8560,375.610580518867,0.159985621942513,0.222696029823777,0.718403565923972,0.472508488747243,0.838794994446671,"RUFY3","ENSG00000018189.13","4",70704204,"RUN and FYVE domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30285]",70808619,1,15,"protein_coding","RUFY3"
"143","ENSG00000018699",8385,244.769628024626,0.193195293763799,0.261077742005236,0.739991438105528,0.459305189520102,0.832332303782179,"TTC27","ENSG00000018699.13","2",32628032,"tetratricopeptide repeat domain 27 [Source:HGNC Symbol;Acc:HGNC:25986]",32821051,1,7,"protein_coding","TTC27"
"144","ENSG00000018869",5074,42.9586760173986,-0.400167824059573,0.324795105053419,-1.23206236126544,0.217925789963126,0.652746784872803,"ZNF582","ENSG00000018869.16","19",56375846,"zinc finger protein 582 [Source:HGNC Symbol;Acc:HGNC:26421]",56393545,-1,7,"protein_coding","ZNF582"
"145","ENSG00000019485",9260,22.9720486125766,-0.306661217245005,0.48462214693424,-0.632784158101253,0.526874603335061,0.864602615992212,"PRDM11","ENSG00000019485.13","11",45095806,"PR/SET domain 11 [Source:HGNC Symbol;Acc:HGNC:13996]",45235110,1,6,"protein_coding","PRDM11"
"146","ENSG00000019995",13255,269.191870915126,-0.0482521299488173,0.244129386160815,-0.197649822938695,0.843319050607357,0.966618374927042,"ZRANB1","ENSG00000019995.6","10",124942123,"zinc finger RANBP2-type containing 1 [Source:HGNC Symbol;Acc:HGNC:18224]",124988189,1,2,"protein_coding","ZRANB1"
"147","ENSG00000020129",3460,144.929207282356,-0.406030788243883,0.262703335924013,-1.5455867235783,0.122204409604853,0.536819697584971,"NCDN","ENSG00000020129.16","1",35557473,"neurochondrin [Source:HGNC Symbol;Acc:HGNC:17597]",35567274,1,6,"protein_coding","NCDN"
"148","ENSG00000020633",5485,73.0451945485595,0.41816056372664,0.360065986167408,1.16134425297318,0.245501929871537,0.6800426928877,"RUNX3","ENSG00000020633.18","1",24899511,"runt related transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:10473]",24965121,-1,5,"protein_coding","RUNX3"
"149","ENSG00000021645",3355,114.093337433609,0.570153176346944,0.3634482286949,1.56873285197811,0.116710200351498,0.528674358536369,"NRXN3","ENSG00000021645.18","14",78170373,"neurexin 3 [Source:HGNC Symbol;Acc:HGNC:8010]",79868290,1,18,"protein_coding","NRXN3"
"150","ENSG00000022567",14143,110.392842118407,-0.0271005222592566,0.253503045917115,-0.106904128750063,0.914865037695846,0.982525867915005,"SLC45A4","ENSG00000022567.9","8",141207166,"solute carrier family 45 member 4 [Source:HGNC Symbol;Acc:HGNC:29196]",141308305,-1,6,"protein_coding","SLC45A4"
"151","ENSG00000022840",1122,951.578170101958,0.381659066163101,0.16286471247765,2.34341165963423,0.0191082867727339,0.257839238140817,"RNF10","ENSG00000022840.16","12",120533480,"ring finger protein 10 [Source:HGNC Symbol;Acc:HGNC:10055]",120577588,1,25,"protein_coding","RNF10"
"152","ENSG00000023041",4277,166.069930955838,0.375361394577968,0.271816859228315,1.38093492671358,0.167298969759274,0.594462748786985,"ZDHHC6","ENSG00000023041.11","10",112424428,"zinc finger DHHC-type containing 6 [Source:HGNC Symbol;Acc:HGNC:19160]",112446917,-1,5,"protein_coding","ZDHHC6"
"153","ENSG00000023171",13845,1409.70986024056,0.028321494267855,0.202874701176207,0.139600916741493,0.888975316260646,0.975516925032309,"GRAMD1B","ENSG00000023171.18","11",123358428,"GRAM domain containing 1B [Source:HGNC Symbol;Acc:HGNC:29214]",123627774,1,18,"protein_coding","GRAMD1B"
"154","ENSG00000023318",3499,788.933940271491,0.283209228158751,0.184309686529439,1.53659437814471,0.124392670124644,0.539908182078341,"ERP44","ENSG00000023318.8","9",99979185,"endoplasmic reticulum protein 44 [Source:HGNC Symbol;Acc:HGNC:18311]",100099000,-1,1,"protein_coding","ERP44"
"155","ENSG00000023330",15141,402.781221731662,-0.00121804025951108,0.208928960969963,-0.00582992541510887,0.995348418870347,0.998773883641574,"ALAS1","ENSG00000023330.15","3",52198086,"5-aminolevulinate synthase 1 [Source:HGNC Symbol;Acc:HGNC:396]	52214327	1	6	protein_coding	ALAS1
ENSG00000251218	ENSG00000251218.1	8	134849935	novel transcript	134881899	1	1	lncRNA	AC103764.1
ENSG00000260974	ENSG00000260974.1	16	32675037	novel transcript, antisense to TP53TG3	32678831	1	1	lncRNA	AC138907.3
ENSG00000244413	ENSG00000244413.1	8	134978827	ribosomal protein L23a pseudogene 56 [Source:HGNC Symbol;Acc:HGNC:35516]	134979279	-1	1	processed_pseudogene	RPL23AP56
